gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,is_translation_factor
ENSG00000310526.1,ENSG00000310526.1,152.98496977862115,-0.6383841387644396,0.26066967748055686,-2.4490157234036403,0.014324719474591399,0.04542752295546546,True,False
ENSG00000243485.6,MIR1302-2HG,2.0417817527456408,-0.36842325980359525,1.4886843674972141,-0.24748245353243736,0.8045348692878131,,False,False
ENSG00000241860.8,ENSG00000241860,2.082280080565229,-3.4414800121582094,1.8681084881167012,-1.8422270623199584,0.06544194349480872,,False,False
ENSG00000269981.1,ENSG00000269981,3.0847326156788033,-0.37390755985724583,1.120572776221079,-0.3336753915423314,0.7386245210244871,,False,False
ENSG00000310527.1,ENSG00000310527.1,178.75943363589474,-0.5552839884926093,0.3054929855188175,-1.8176652650455223,0.06911530976607459,0.15775955105401746,False,False
ENSG00000292994.2,ENSG00000292994.2,15.081677333811738,-0.1851577335646905,0.6316467982906889,-0.2931349198092182,0.7694190263694202,0.8603604531732089,False,False
ENSG00000290385.2,ENSG00000290385.2,16.09101545177236,-0.9197278393008496,0.6398116929622675,-1.4374977034924088,0.15057662489488863,0.28349660184833897,False,False
ENSG00000225880.7,LINC00115,102.38282334387442,-1.1156669523690725,0.30185819829719135,-3.6959968576724043,0.000219025680862385,0.0014113050191025354,True,False
ENSG00000225972.1,MTND1P23,13.42317250332342,-0.14601967732397217,0.5686190328991162,-0.25679702731631715,0.7973354649992688,0.8800018105320908,False,False
ENSG00000225630.1,MTND2P28,55.18744574524274,-0.17641994268033112,0.2885545182206067,-0.6113920647239838,0.5409400547320242,0.6934916297223918,False,False
ENSG00000237973.1,MTCO1P12,905.0349393797901,-0.046331925872775875,0.14440349900523108,-0.3208504377798871,0.748323734586904,0.8462811532620904,False,False
ENSG00000229344.1,MTCO2P12,30.449391773912136,0.199542216740262,0.38364489088552844,0.520122179340585,0.6029784206284278,0.7421180839599479,False,False
ENSG00000248527.1,MTATP6P1,5307.6059067245615,0.03826231132968449,0.1771354143733362,0.21600599442549434,0.8289830749915634,0.8999793502431599,False,False
ENSG00000198744.5,MTCO3P12,41.859849222485344,0.13881619567026493,0.3408323439875679,0.4072858639124002,0.6837980439848013,0.8007046187083544,False,False
ENSG00000229376.3,CICP3,1.7312868783368487,-0.35355130556001135,1.6946399812601642,-0.20862915396171897,0.8347377497818738,,False,False
ENSG00000237491.11,LINC01409,9.370065614963396,0.1968089215453476,0.6554358123725404,0.30027184635050763,0.7639698063083147,0.8568414974440349,False,False
ENSG00000228794.13,LINC01128,325.8317640225005,1.5666997314021465,0.22307546848790386,7.02318252213869,2.168705989205274e-12,7.643456392636543e-11,True,False
ENSG00000297178.1,ENSG00000297178.1,1.4820165095385296,2.984344945606588,2.165036487501461,1.3784270901829658,0.16807146416118912,,False,False
ENSG00000272438.2,ENSG00000272438,39.92961066597252,-0.49357757635723815,0.3600452007824559,-1.3708766990494181,0.17041339612108952,0.3102346886468693,False,False
ENSG00000298603.1,ENSG00000298603.1,1.705606971899431,0.6467534075862353,1.482678092849064,0.4362062208280531,0.662687114880055,,False,False
ENSG00000223764.3,LINC02593,8.515915439136508,-1.2019665350288762,0.790491496645933,-1.5205306320546619,0.12837766604366183,0.25115137851868014,False,False
ENSG00000187634.13,SAMD11,8.92449276362953,-1.981674561414671,0.8224662133748192,-2.409429748224284,0.015977471768452524,0.04968945340287371,True,False
ENSG00000188976.11,NOC2L,2197.761580255572,0.5865742506520228,0.15645295924181266,3.7492052147471213,0.0001773958821034345,0.0011756267699653891,True,False
ENSG00000187961.15,KLHL17,592.2983681421614,-0.19117390843464566,0.167669803427904,-1.140180906318341,0.2542109405064472,0.41311583007980374,False,False
ENSG00000187583.11,PLEKHN1,83.05677718248124,0.11733117726849694,0.2793206738797762,0.4200590512644905,0.6744423157860904,0.7950523916421738,False,False
ENSG00000188290.11,HES4,3.67843551363355,1.0785340730509758,1.126279500463102,0.9576078341188894,0.33826054727929045,0.5058507651538454,False,False
ENSG00000187608.10,ISG15,1419.7005630475942,3.040043721968898,0.5853783423375233,5.19329722693437,2.0660194483290917e-07,3.053737562665295e-06,True,False
ENSG00000188157.16,AGRN,4887.000912058509,1.704263147567872,0.17748823726428303,9.602118843685371,7.831760432256495e-22,7.074816984653452e-20,True,False
ENSG00000291156.2,ENSG00000291156.2,5.159318322216044,-0.4589401429579893,0.9393859587393099,-0.48855333496138653,0.6251579573680914,0.7597181759722336,False,False
ENSG00000217801.13,ENSG00000217801,5.8166010514035795,-2.0333394010145236,0.9437294847617061,-2.1545786518770753,0.031194821086602625,0.08464631461075944,False,False
ENSG00000304119.1,ENSG00000304119.1,10.940302858992064,-0.3314742059644581,0.6923261165505051,-0.4787833335192073,0.6320927745062614,0.764749654820039,False,False
ENSG00000131591.18,C1orf159,279.8298328766718,0.07449325924312071,0.1776315639233952,0.41936949491277586,0.6749461146041097,0.7952479859775577,False,False
ENSG00000162571.14,TTLL10,1.8439957370701496,-0.27142894873589263,1.7057381066561836,-0.15912697715828372,0.8735688343156337,,False,False
ENSG00000186891.14,TNFRSF18,239.89378914276972,3.564436946095208,0.3830192133878806,9.306157032090006,1.3254127777757846e-20,1.1060361606111918e-18,True,False
ENSG00000186827.12,TNFRSF4,537.2808415452531,4.59629403637493,0.606338184466185,7.580413297607948,3.444558937535369e-14,1.4906929597347834e-12,True,False
ENSG00000078808.20,SDF4,2617.5284242713847,0.6017397705666292,0.16107338280327307,3.7358113432159294,0.00018711091324817754,0.0012295010538966582,True,False
ENSG00000176022.7,B3GALT6,870.6455565153547,1.2577782003820437,0.2572093407297927,4.890095347289053,1.0078714610805366e-06,1.2570697063838945e-05,True,False
ENSG00000184163.3,C1QTNF12,29.220719710756878,-0.8322243246516209,0.44875873855912374,-1.8545027720768847,0.06366726393035155,0.14802400230883458,False,False
ENSG00000260179.1,ENSG00000260179,3.303430729271419,-0.8059589354694546,1.1484517166578245,-0.7017786849715564,0.4828171935060833,,False,False
ENSG00000160087.21,UBE2J2,1353.57145750136,0.3399039524541921,0.14278657794731045,2.3805035272966606,0.017288995516702408,0.052907567434684284,False,False
ENSG00000230415.2,LINC01786,35.7696816230165,-1.1139157163992475,0.44829505806736986,-2.484782502848488,0.012963060778835477,0.041901962486251415,True,False
ENSG00000162572.21,SCNN1D,90.6268219716862,-1.2316965789072416,0.28472370844825523,-4.3259361351395365,1.5188542743452648e-05,0.00013680715968679105,True,False
ENSG00000131584.19,ACAP3,1632.6684423184217,0.03199212949141855,0.15583989767186043,0.2052884400552021,0.8373467752272825,0.9061330741676136,False,False
ENSG00000169972.13,PUSL1,156.91233136408738,0.8730985828743466,0.2748124408644712,3.1770708055569115,0.001487707097749526,0.007241627356008614,True,False
ENSG00000127054.22,INTS11,2321.1127822188755,0.24336557118320337,0.12373773819191387,1.966785353759659,0.04920796179239317,0.12080619538187923,False,False
ENSG00000240731.1,ENSG00000240731,35.259813563756836,-0.611836272600403,0.38971492484174236,-1.569958535329025,0.11642475814179513,0.23311258061767437,False,False
ENSG00000224051.7,CPTP,611.3315261843426,0.3759730932408821,0.1816307087165876,2.069986380042936,0.03845361991757841,0.09948330502519347,False,False
ENSG00000169962.5,TAS1R3,18.998156829443214,-0.6044475090533732,0.4760611745229408,-1.269684530898971,0.20419702517757032,0.35361087302525646,False,False
ENSG00000107404.21,DVL1,1261.249513485525,0.33375102251512884,0.15661626310132884,2.131011274986148,0.03308821332306232,0.08856998874120636,False,False
ENSG00000304860.1,ENSG00000304860.1,3.4964926584116554,0.2788121558560525,1.1474080586553,0.24299302567458458,0.8080108002689466,0.8864681630824682,False,False
ENSG00000162576.17,MXRA8,37.71035515237223,-0.9990242029997193,0.3642548702527485,-2.7426516008050026,0.006094531014237777,0.02299536245822198,True,False
ENSG00000175756.14,AURKAIP1,1149.233627057606,0.6588305462153351,0.20700168884221307,3.1827302951017384,0.0014589344261641633,0.007120196888667432,True,False
ENSG00000221978.13,CCNL2,3497.491747353528,-0.15139426530412461,0.16611496101466655,-0.9113824810202242,0.36209388101343,0.5303585227689034,False,False
ENSG00000224870.10,MRPL20-AS1,556.2914915593083,0.21682686284699493,0.15507165822168445,1.3982365658141582,0.16204203964355768,0.2987951165008883,False,False
ENSG00000242485.6,MRPL20,818.4633401250036,0.5969464407578069,0.16930854109460333,3.525790470453912,0.00042222087514243455,0.0024746797686694692,True,False
ENSG00000301639.1,ENSG00000301639.1,22.829164146865892,0.28402121460263424,0.44264743094598824,0.641642071649774,0.5211056095706215,0.6760966526179806,False,False
ENSG00000272455.1,MRPL20-DT,51.61448424979432,-0.42891272831571214,0.3344229018145425,-1.2825459201163498,0.19965120720354823,0.3481636516039783,False,False
ENSG00000235098.9,ANKRD65,4.448018199504951,-2.551485651471092,1.0924567068816566,-2.3355485259952626,0.019514783999406076,0.058262572668850904,False,False
ENSG00000205116.4,TMEM88B,4.908500140685166,-0.5302754853804619,0.9391489068427825,-0.5646340867958144,0.572322675242855,0.7180658484084607,False,False
ENSG00000225285.2,LINC01770,41.54119611589652,-1.2451117634682713,0.40490030730597365,-3.0751069856002102,0.0021042705643564926,0.00969266607230445,True,False
ENSG00000179403.12,VWA1,634.5893273722917,-0.2864377095752401,0.1922263695221796,-1.4901062236530984,0.13619630802990537,0.26310361217985145,False,False
ENSG00000215915.10,ATAD3C,37.56036465905088,0.07915088929092418,0.3936232086325648,0.20108288219562048,0.8406337666485781,0.9081859277762737,False,False
ENSG00000160072.20,ATAD3B,933.695254223579,0.697613880092741,0.1501510564549935,4.646080397721642,3.3830120277614997e-06,3.655702819815381e-05,True,False
ENSG00000197785.14,ATAD3A,718.9947700730208,0.9674134318082445,0.22543923717459152,4.291238046813611,1.7767971707148113e-05,0.0001567777076805686,True,False
ENSG00000205090.10,TMEM240,6.651233518997938,-0.3853837216471526,0.928636638164333,-0.41499947967695255,0.678142284027184,0.7970397835405532,False,False
ENSG00000160075.12,SSU72,2304.053401461112,0.3270121180519301,0.17630144125751518,1.8548465385162616,0.06361814413623718,0.14797546980113752,False,False
ENSG00000215014.5,ENSG00000215014,46.3320015481296,0.5832160471930026,0.31205918479551215,1.8689276765725564,0.061632877163857465,0.14444150438021733,False,False
ENSG00000228594.4,FNDC10,37.044166822823605,0.07073215475488835,0.37463321804862065,0.18880374549623785,0.8502466361600984,0.9139438288822965,False,False
ENSG00000286989.2,ENSG00000286989,4.16252513238847,-0.479011731207904,1.116805074084491,-0.4289125670391293,0.6679868543194232,0.7902458596331944,False,False
ENSG00000272106.1,ENSG00000272106,63.18880459609153,0.0409005246699374,0.28780202613756956,0.14211340072493764,0.886990433363371,0.9355024356415196,False,False
ENSG00000197530.13,MIB2,986.7470759305928,-0.7384600003187204,0.16037292529380082,-4.604642578950735,4.131748633751616e-06,4.361186064973558e-05,True,False
ENSG00000248333.9,CDK11B,1011.7084918489008,0.1587795074764591,0.12597327184056673,1.2604221923950054,0.20751710008280322,0.3577895790328689,False,False
ENSG00000272004.2,ENSG00000272004,5.788766340444055,0.2132181836500254,0.8333877722272578,0.2558451068704697,0.7980704424602234,0.8804940335413707,False,False
