gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,is_translation_factor
ENSG00000310526.1,ENSG00000310526.1,81.93359578635095,-0.2480476479518374,0.24735152426090873,-1.0028143092831496,0.315950463437476,0.7466884990132521,False,False
ENSG00000269981.1,ENSG00000269981,3.576416116030485,-0.28342465078063406,1.0794344828686522,-0.26256771974471166,0.7928837831694281,,False,False
ENSG00000310527.1,ENSG00000310527.1,93.28331848686918,-0.2523164088583326,0.2590652521821121,-0.9739492530668089,0.33008173676842134,0.7596500378589098,False,False
ENSG00000292994.2,ENSG00000292994.2,6.28294449795938,-0.6430304947798626,0.7831531440712917,-0.8210788651591323,0.41160134766795586,,False,False
ENSG00000290385.2,ENSG00000290385.2,10.193909994316618,0.9313281059075132,0.6608224544155573,1.409346942865608,0.15873260445832227,0.5721355098868034,False,False
ENSG00000225880.7,LINC00115,57.46469856282332,0.06635942574290955,0.3197869418912127,0.20751136788282043,0.8356105156028483,0.9612804478097959,False,False
ENSG00000225972.1,MTND1P23,9.702591604821976,-0.3721256037067932,0.714844399120996,-0.5205686778330714,0.6026672737798082,0.8943004655039671,False,False
ENSG00000225630.1,MTND2P28,60.70166724969676,-0.14932227283573543,0.29424426454570873,-0.5074772589578862,0.611819988765046,0.8973384913306484,False,False
ENSG00000237973.1,MTCO1P12,888.4259204508149,-0.11819240968658899,0.16008492844541583,-0.7383106631858168,0.4603256881951392,0.8403870719068035,False,False
ENSG00000229344.1,MTCO2P12,28.633131536381466,-0.23448573247052654,0.3932086827474588,-0.5963391521064827,0.5509486806628151,0.8724186280603294,False,False
ENSG00000248527.1,MTATP6P1,5939.396997782754,-0.22153453244203297,0.16265284439529162,-1.362008351379595,0.1731952495250566,0.5948252940127391,False,False
ENSG00000198744.5,MTCO3P12,39.20609477812623,-0.22202977439601568,0.3291715656347996,-0.6745107949036743,0.4999866250648223,0.8560034853073796,False,False
ENSG00000237491.11,LINC01409,11.621939591434417,-0.10723524812546778,0.6514680159128918,-0.16460554548514666,0.8692544660962636,0.9726697252083829,False,False
ENSG00000228794.13,LINC01128,250.02574105834324,0.28177201868931084,0.16005806978957504,1.7604361908134376,0.07833387761841837,0.4077204856704691,False,False
ENSG00000272438.2,ENSG00000272438,11.334040327273243,0.2015445495140244,0.6169064769633229,0.3267019508469302,0.7438933245894999,0.9417978239646618,False,False
ENSG00000223764.3,LINC02593,4.012632472332986,-0.3936158566990326,1.034791175829868,-0.3803819223558471,0.7036619318021299,,False,False
ENSG00000187634.13,SAMD11,2.993147959907494,0.6357929590392176,1.1316114757555764,0.561847394322949,0.574219997890335,,False,False
ENSG00000188976.11,NOC2L,1829.8333563983767,0.037043365143266956,0.11954240500277384,0.30987635845545697,0.7566549817052083,0.9436440553239472,False,False
ENSG00000187961.15,KLHL17,445.2061603308639,-0.18516931478142828,0.16953924781410545,-1.0921914374921653,0.27474896527010007,0.7105355925644388,False,False
ENSG00000187583.11,PLEKHN1,46.73985320632758,-0.32811269457817255,0.34531807013890353,-0.9501752817227024,0.3420231962141842,0.7687662681069092,False,False
ENSG00000188290.11,HES4,12.801320668596583,-1.0849177682172197,0.6227559187522369,-1.7421235761050289,0.08148682302007428,0.41677865915642875,False,False
ENSG00000187608.10,ISG15,159.16081746307114,-0.5125704054058419,0.21120292245849095,-2.4269096252992455,0.015228048706374928,0.15978929944405634,False,False
ENSG00000188157.16,AGRN,1635.9964404555321,0.1749471267669225,0.1678633792962816,1.0421994809132133,0.29731920367605214,0.7295348255456406,False,False
ENSG00000291156.2,ENSG00000291156.2,2.407760726590559,-1.505913368054489,1.3849071859317907,-1.087374939889046,0.2768711416473002,,False,False
ENSG00000217801.13,ENSG00000217801,1.8108737659667293,-0.33005375526732167,1.5053815559823158,-0.21924923548830758,0.8264559039840066,,False,False
ENSG00000304119.1,ENSG00000304119.1,5.5062342946617475,-1.4205892745462614,0.9349965393775306,-1.5193524411245543,0.12867380625134392,,False,False
ENSG00000131591.18,C1orf159,180.19372486903532,-0.14583939368706655,0.18770210654985817,-0.7769725996566167,0.43717493633162596,0.8272209811662556,False,False
ENSG00000186891.14,TNFRSF18,134.8512055091985,0.24508999901313402,0.2739247988873386,0.8947346133269813,0.37092897098106403,0.7871343077652169,False,False
ENSG00000186827.12,TNFRSF4,110.70901981885777,0.6534232857523583,0.2694333285070494,2.4251761627747634,0.015300959985217938,0.16020482631837765,False,False
ENSG00000078808.20,SDF4,2044.6795679206925,-0.029153834226425396,0.1277704056900847,-0.2281736061568114,0.8195112794854136,0.9586434847101951,False,False
ENSG00000176022.7,B3GALT6,711.4288383532572,0.19943633878252592,0.17024150002078683,1.1714907279257663,0.2414015826319158,0.6800869219983889,False,False
ENSG00000184163.3,C1QTNF12,26.986126711554988,-0.15570714264525282,0.40991612831105884,-0.37985122294845824,0.7040558566328363,0.9307634334318997,False,False
ENSG00000260179.1,ENSG00000260179,3.2371231498645123,-0.6355396969473897,1.1067838386587205,-0.574222061028269,0.5658175424717602,,False,False
ENSG00000160087.21,UBE2J2,1187.3887160350287,-0.051993775348436196,0.12709212369274248,-0.40910304932928954,0.6824640385716638,0.9223108981371269,False,False
ENSG00000230415.2,LINC01786,23.071396942877325,-0.22708191540615302,0.5290490198827488,-0.4292266063671763,0.6677583222574417,0.9183506885454551,False,False
