gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,is_translation_factor
ENSG00000310526.1,ENSG00000310526.1,94.73346842562825,-0.005566597403365238,0.2991591740420014,-0.018607476843025706,0.9851542382113557,0.9941173076265535,False,False
ENSG00000241860.8,ENSG00000241860,2.3194479650132163,-0.3308052259124244,1.3194489559196045,-0.2507146823894116,0.8020347082657108,,False,False
ENSG00000269981.1,ENSG00000269981,2.0917730180360437,-0.09039686018039501,1.4645727516765392,-0.06172234194369319,0.9507839475904957,,False,False
ENSG00000310527.1,ENSG00000310527.1,120.45720529152216,0.04131772101391338,0.28403131480240734,0.14546889325445317,0.8843406740646177,0.9414132487064569,False,False
ENSG00000292994.2,ENSG00000292994.2,8.616310316462995,-0.7135216797090409,0.7666158406610672,-0.9307421551500393,0.35198695804189195,0.5539149599977428,False,False
ENSG00000290385.2,ENSG00000290385.2,11.299554639238835,-1.0138505261429223,0.6359013676734915,-1.5943518565657369,0.11085724902340881,0.25034727514860283,False,False
ENSG00000225880.7,LINC00115,73.35299872188385,-0.36781880245539805,0.2847193309483576,-1.291864522265659,0.19640406587893144,0.3764107235306877,False,False
ENSG00000225972.1,MTND1P23,11.222677704809778,0.09714434579895988,0.5924642503353498,0.16396659502066785,0.8697574411658171,0.9335255190761554,False,False
ENSG00000225630.1,MTND2P28,52.628353248099394,-0.4058325316685389,0.3151997155621645,-1.2875409197141219,0.19790581662036344,0.3784452876397417,False,False
ENSG00000237973.1,MTCO1P12,832.4327897772752,0.016704545236766875,0.168672329294291,0.09903548084417345,0.9211100989287695,0.9596671672663291,False,False
ENSG00000229344.1,MTCO2P12,35.54297200370803,-0.07949812440007278,0.3539720829710521,-0.22458868431885393,0.8222992686296482,0.9065564356001745,False,False
ENSG00000248527.1,MTATP6P1,5661.201679740371,0.1834664156237892,0.15110627067684987,1.2141548779014175,0.22468858733772445,0.4121731034893072,False,False
ENSG00000198744.5,MTCO3P12,36.51301648464405,0.33517189599749053,0.36377406696281556,0.9213738043392503,0.3568553004391969,0.5587877903783286,False,False
ENSG00000237491.11,LINC01409,5.412314498615271,0.015496875301778018,0.8589368218408858,0.018041926842261684,0.98560540606307,0.9942221891504317,False,False
ENSG00000177757.3,FAM87B,1.988080722098153,0.10661378547966344,1.3872189639984942,0.07685433103679742,0.9387394285905437,,False,False
ENSG00000228794.13,LINC01128,278.9932967573278,0.19239361895367707,0.1936941513328136,0.9932856393949557,0.3205707738600707,0.5201588707101138,False,False
ENSG00000272438.2,ENSG00000272438,16.79755902642555,0.45194606277307603,0.523328776825089,0.8635987218492457,0.38780836654475526,0.5879205018106434,False,False
ENSG00000223764.3,LINC02593,3.1958644270101964,-3.0801078448796697,1.4330857924486446,-2.1492836375251745,0.03161192276770083,,False,False
